Indian/Christmas,Ινδικά / Χριστούγεννα,
Asia/Famagusta,Ασία / Αμμόχωστος,
Asia/Nicosia,Ασία / Λευκωσία,
Europe/Prague,Ευρώπη / Πράγα,
Europe/Berlin,Ευρώπη / Βερολίνο,
Europe/Busingen,Ευρώπη / Busingen,
Africa/Djibouti,Αφρική / Τζιμπουτί,
Europe/Copenhagen,Ευρώπη / Κοπεγχάγη,
America/Dominica,Αμερική / Ντομίνικα,
America/Santo_Domingo,Αμερική / Santo_Domingo,
Africa/Algiers,Αφρική / Αλγέρι,
America/Guayaquil,Αμερική / Γκουαγιακίλ,
Pacific/Galapagos,Ειρηνικός / Γκαλαπάγκος,
Europe/Tallinn,Ευρώπη / Ταλίν,
Africa/Cairo,Αφρική / Κάιρο,
Africa/El_Aaiun,Αφρική / El_Aaiun,
Africa/Asmara,Αφρική / Ασμάρα,
Africa/Ceuta,Αφρική / Θέουτα,
Atlantic/Canary,Ατλαντικός / Κανάριοι,
Europe/Madrid,Ευρώπη / Μαδρίτη,
Africa/Addis_Ababa,Αφρική / Αντίς_Αμπέμπα,
Europe/Helsinki,Ευρώπη / Ελσίνκι,
Pacific/Fiji,Ειρηνικός / Φίτζι,
Atlantic/Stanley,Atlantic / Stanley,
Pacific/Chuuk,Ειρηνικός / Chuuk,
Pacific/Kosrae,Ειρηνικός / Κοσρά,
Pacific/Pohnpei,Ειρηνικός / Πονπέι,
Atlantic/Faroe,Ατλαντικός / Φερόε,
Europe/Paris,Ευρώπη / Παρίσι,
Africa/Libreville,Αφρική / Λίμπρεβιλ,
Europe/London,Ευρώπη / Λονδίνο,
America/Grenada,Αμερική / Γρενάδα,
Asia/Tbilisi,Ασία / Τιφλίδα,
America/Cayenne,Αμερική / Καγιέν,
Europe/Guernsey,Ευρώπη / Γκέρνσεϊ,
Africa/Accra,Αφρική / Άκρα,
Europe/Gibraltar,Ευρώπη / Γιβραλτάρ,
America/Danmarkshavn,Αμερική / Danmarkshavn,
America/Nuuk,Αμερική / Νουούκ,
America/Scoresbysund,Αμερική / Σκορσμπίσουντ,
America/Thule,Αμερική / Θούλε,
Africa/Banjul,Αφρική / Μπαντζούλ,
Africa/Conakry,Αφρική / Κόνακρι,
America/Guadeloupe,Αμερική / Γουαδελούπη,
Africa/Malabo,Αφρική / Μαλάμπο,
Europe/Athens,Ευρώπη / Αθήνα,
Atlantic/South_Georgia,Atlantic / South_Georgia,
America/Guatemala,Αμερική / Γουατεμάλα,
Pacific/Guam,Ειρηνικός / Γκουάμ,
Africa/Bissau,Αφρική / Μπισάου,
America/Guyana,Αμερική / Γουιάνα,
Asia/Hong_Kong,Ασία / Χονγκ Κονγκ,
America/Tegucigalpa,Αμερική / Τεγκουσιγκάλπα,
Europe/Zagreb,Ευρώπη / Ζάγκρεμπ,
America/Port-au-Prince,Αμερική / Port-au-Prince,
Europe/Budapest,Ευρώπη / Βουδαπέστη,
Asia/Jakarta,Ασία / Τζακάρτα,
Asia/Jayapura,Ασία / Τζαγιαπούρα,
Asia/Makassar,Ασία / Μακάσαρ,
Asia/Pontianak,Ασία / Ποντιανάκ,
Europe/Dublin,Ευρώπη / Δουβλίνο,
Asia/Jerusalem,Ασία / Ιερουσαλήμ,
Europe/Isle_of_Man,Ευρώπη / Isle_of_Man,
Asia/Kolkata,Ασία / Καλκούτα,
Indian/Chagos,Ινδικά / Τσάγκος,
Asia/Baghdad,Ασία / Βαγδάτη,
Asia/Tehran,Ασία / Τεχεράνη,
Atlantic/Reykjavik,Ατλαντικός / Ρέικιαβικ,
Europe/Rome,Ευρώπη / Ρώμη,
Europe/Jersey,Ευρώπη / Τζέρσεϋ,
America/Jamaica,Αμερική / Τζαμάικα,
Asia/Amman,Ασία / Αμμάν,
Asia/Tokyo,Ασία / Τόκιο,
Africa/Nairobi,Αφρική / Ναϊρόμπι,
Asia/Bishkek,Ασία / Μπισκέκ,
Asia/Phnom_Penh,Ασία / Phnom_Penh,
Pacific/Enderbury,Ειρηνικός / Έντερμπερι,
Pacific/Kiritimati,Ειρηνικός / Κιριτιμάτι,
Pacific/Tarawa,Ειρηνικός / Ταράβα,
Indian/Comoro,Ινδική / Κομόρο,
America/St_Kitts,Αμερική / St_Kitts,
Asia/Pyongyang,Ασία / Πιονγκγιάνγκ,
Asia/Seoul,Ασία / Σεούλ,
Asia/Kuwait,Ασία / Κουβέιτ,
America/Cayman,Αμερική / Κάιμαν,
Asia/Almaty,Ασία / Αλμάτι,
Asia/Aqtau,Ασία / Άκταου,
Asia/Aqtobe,Ασία / Aqtobe,
Asia/Atyrau,Ασία / Ατιράου,
Asia/Oral,Ασία / προφορική,
Asia/Qostanay,Ασία / Κοστούνι,
Asia/Qyzylorda,Ασία / Qyzylorda,
Asia/Vientiane,Ασία / Βιεντιάν,
Asia/Beirut,Ασία / Βηρυτός,
America/St_Lucia,Αμερική / St_Lucia,
Europe/Vaduz,Ευρώπη / Βαντούζ,
Asia/Colombo,Ασία / Κολόμπο,
Africa/Monrovia,Αφρική / Μονρόβια,
Africa/Maseru,Αφρική / Maseru,
Europe/Vilnius,Ευρώπη / Βίλνιους,
Europe/Luxembourg,Ευρώπη / Λουξεμβούργο,
Europe/Riga,Ευρώπη / Ρίγα,
Africa/Tripoli,Αφρική / Τρίπολη,
Africa/Casablanca,Αφρική / Καζαμπλάνκα,
Europe/Monaco,Ευρώπη / Μονακό,
Europe/Chisinau,Ευρώπη / Κισινάου,
Europe/Podgorica,Ευρώπη / Ποντγκόριτσα,
America/Marigot,Αμερική / Marigot,
Indian/Antananarivo,Ινδική / Ανταναναρίβο,
Pacific/Kwajalein,Ειρηνικός / Kwajalein,
Pacific/Majuro,Ειρηνικός / Majuro,
Europe/Skopje,Ευρώπη / Σκόπια,
Africa/Bamako,Αφρική / Μπαμάκο,
Asia/Yangon,Ασία / Γιανγκόν,
Asia/Choibalsan,Ασία / Choibalsan,
Asia/Hovd,Ασία / Χοβντ,
Asia/Ulaanbaatar,Ασία / Ουλάν Μπατόρ,
Asia/Macau,Ασία / Μακάο,
Pacific/Saipan,Ειρηνικός / Saipan,
America/Martinique,Αμερική / Μαρτινίκα,
Africa/Nouakchott,Αφρική / Νουακτσότ,
America/Montserrat,Αμερική / Μοντσερράτ,
Europe/Malta,Ευρώπη / Μάλτα,
Indian/Mauritius,Ινδός / Μαυρίκιος,
Indian/Maldives,Ινδική / Μαλδίβες,
Africa/Blantyre,Αφρική / Μπλαντίρε,
America/Bahia_Banderas,Αμερική / Bahia_Banderas,
America/Cancun,Αμερική / Κανκούν,
America/Chihuahua,Αμερική / Τσιουάουα,
America/Hermosillo,Αμερική / Ερμοσίγιο,
America/Matamoros,Αμερική / Ματαμόρος,
America/Mazatlan,Αμερική / Μαζατλάν,
America/Merida,Αμερική / Μέριδα,
America/Mexico_City,Αμερική / Μεξικό_Πόλη,
America/Monterrey,Αμερική / Μοντερέι,
America/Ojinaga,Αμερική / Οτζιάγκα,
America/Tijuana,Αμερική / Τιχουάνα,
Asia/Kuala_Lumpur,Ασία / Κουάλα Λουμπούρ,
Asia/Kuching,Ασία / Κουτσίνγκ,
Africa/Maputo,Αφρική / Μαπούτο,
Africa/Windhoek,Αφρική / Βίντχουκ,
Pacific/Noumea,Ειρηνικός / Νουμέα,
Africa/Niamey,Αφρική / Niamey,
Pacific/Norfolk,Ειρηνικός / Νόρφολκ,
Africa/Lagos,Αφρική / Λάγος,
America/Managua,Αμερική / Μανάγκουα,
Europe/Amsterdam,Ευρώπη / Άμστερνταμ,
Europe/Oslo,Ευρώπη / Όσλο,
Asia/Kathmandu,Ασία / Κατμαντού,
Pacific/Nauru,Ειρηνικός / Ναουρού,
Pacific/Niue,Ειρηνικός / Νιούε,
Pacific/Auckland,Ειρηνικός / Ώκλαντ,
Pacific/Chatham,Ειρηνικός / Τσάταμ,
Asia/Muscat,Ασία / Μοσχάτο,
America/Panama,Αμερική / Παναμάς,
America/Lima,Αμερική / Λίμα,
Pacific/Gambier,Ειρηνικός / Gambier,
Pacific/Marquesas,Ειρηνικός / Marquesas,
Pacific/Tahiti,Ειρηνικός / Ταϊτή,
Pacific/Bougainville,Ειρηνικός / Bougainville,
Pacific/Port_Moresby,Pacific / Port_Moresby,
Asia/Manila,Ασία / Μανίλα,
Asia/Karachi,Ασία / Καράτσι,
Europe/Warsaw,Ευρώπη / Βαρσοβία,
America/Miquelon,Αμερική / Μικελόν,
Pacific/Pitcairn,Ειρηνικός / Πίτκαρν,
America/Puerto_Rico,Αμερική / Πουέρτο Ρίκο,
Asia/Gaza,Ασία / Γάζα,
Asia/Hebron,Ασία / Χεβρώνα,
Atlantic/Azores,Ατλαντικός / Αζόρες,
Atlantic/Madeira,Ατλαντικός / Μαδέρα,
Europe/Lisbon,Ευρώπη / Λισαβόνα,
Pacific/Palau,Ειρηνικός / Παλάου,
America/Asuncion,Αμερική / Ασουνσιόν,
Asia/Qatar,Ασία / Κατάρ,
Indian/Reunion,Ινδική / Ρεϊνιόν,
Europe/Bucharest,Ευρώπη / Βουκουρέστι,
Europe/Belgrade,Ευρώπη / Βελιγράδι,
Asia/Anadyr,Ασία / Anadyr,
Asia/Barnaul,Ασία / Μπαρναούλ,
Asia/Chita,Ασία / Τσίτα,
Asia/Irkutsk,Ασία / Ιρκούτσκ,
Asia/Kamchatka,Ασία / Καμτσάτκα,
Asia/Khandyga,Ασία / Khandyga,
Asia/Krasnoyarsk,Ασία / Κρασνογιάρσκ,
Asia/Magadan,Ασία / Μαγκαντάν,
Asia/Novokuznetsk,Ασία / Novokuznetsk,
Asia/Novosibirsk,Ασία / Νοβοσιμπίρσκ,
Asia/Omsk,Ασία / Ομσκ,
Asia/Sakhalin,Ασία / Σαχαλίν,
Asia/Srednekolymsk,Ασία / Srednekolymsk,
Asia/Tomsk,Ασία / Τομσκ,
Asia/Ust-Nera,Ασία / Ουστ-Νερά,
Asia/Vladivostok,Ασία / Βλαδιβοστόκ,
Asia/Yakutsk,Ασία / Γιακούτσκ,
Asia/Yekaterinburg,Ασία / Γεκατερίνμπουργκ,
Europe/Astrakhan,Ευρώπη / Αστραχάν,
Europe/Kaliningrad,Ευρώπη / Καλίνινγκραντ,
Europe/Kirov,Ευρώπη / Κίροφ,
Europe/Moscow,Ευρώπη / Μόσχα,
Europe/Samara,Ευρώπη / Σαμάρα,
Europe/Saratov,Ευρώπη / Σαράτοφ,
Europe/Ulyanovsk,Ευρώπη / Ουλιάνοφσκ,
Europe/Volgograd,Ευρώπη / Βόλγκογκραντ,
Africa/Kigali,Αφρική / Κιγκάλι,
Asia/Riyadh,Ασία / Ριάντ,
Pacific/Guadalcanal,Ειρηνικός / Γκουανταλκανάλ,
Indian/Mahe,Ινδός / Μαέ,
Africa/Khartoum,Αφρική / Χαρτούμ,
Europe/Stockholm,Ευρώπη / Στοκχόλμη,
Asia/Singapore,Ασία / Σιγκαπούρη,
Atlantic/St_Helena,Atlantic / St_Helena,
Europe/Ljubljana,Ευρώπη / Λιουμπλιάνα,
Arctic/Longyearbyen,Αρκτική / Longyearbyen,
Europe/Bratislava,Ευρώπη / Μπρατισλάβα,
Africa/Freetown,Αφρική / Φρίταουν,
Europe/San_Marino,Ευρώπη / San_Marino,
Africa/Dakar,Αφρική / Ντακάρ,
Africa/Mogadishu,Αφρική / Μογκαντίσου,
America/Paramaribo,Αμερική / Παραμαρίμπο,
Africa/Juba,Αφρική / Τζούμπα,
Africa/Sao_Tome,Αφρική / Sao_Tome,
America/El_Salvador,Αμερική / Ελ_Σαλβαδόρ,
America/Lower_Princes,Αμερική / Κάτω_Πρίγκιπες,
Asia/Damascus,Ασία / Δαμασκός,
Africa/Mbabane,Αφρική / Mbabane,
America/Grand_Turk,Αμερική / Grand_Turk,
Africa/Ndjamena,Αφρική / Ndjamena,
Indian/Kerguelen,Ινδός / Kerguelen,
Africa/Lome,Αφρική / Λομέ,
Asia/Bangkok,Ασία / Μπανγκόκ,
Asia/Dushanbe,Ασία / Ντουσάνμπε,
Pacific/Fakaofo,Ειρηνικός / Fakaofo,
Asia/Dili,Ασία / Ντίλι,
Asia/Ashgabat,Ασία / Ashgabat,
Africa/Tunis,Αφρική / Τύνιδα,
Pacific/Tongatapu,Ειρηνικός / Tongatapu,
Europe/Istanbul,Ευρώπη / Κωνσταντινούπολη,
America/Port_of_Spain,Αμερική / Port_of_Spain,
Pacific/Funafuti,Ειρηνικός / Φουναφούτι,
Asia/Taipei,Ασία / Ταϊπέι,
Africa/Dar_es_Salaam,Αφρική / Dar_es_Salaam,
Europe/Kiev,Ευρώπη / Κίεβο,
Europe/Simferopol,Ευρώπη / Συμφερόπολη,
Europe/Uzhgorod,Ευρώπη / Uzhgorod,
Europe/Zaporozhye,Ευρώπη / Zaporozhye,
Africa/Kampala,Αφρική / Καμπάλα,
Pacific/Midway,Ειρηνικός / Midway,
Pacific/Wake,Ειρηνικός / Ξυπνήστε,
America/Adak,Αμερική / Adak,
America/Anchorage,Αμερική / Άνκορατζ,
America/Boise,Αμερική / Μπουάζ,
America/Chicago,Αμερική / Σικάγο,
America/Denver,Αμερική / Ντένβερ,
America/Detroit,Αμερική / Ντιτρόιτ,
America/Indiana/Indianapolis,Αμερική / Ιντιάνα / Ινδιανάπολη,
America/Indiana/Knox,Αμερική / Ιντιάνα / Νόξ,
America/Indiana/Marengo,Αμερική / Ιντιάνα / Μαρένγκο,
America/Indiana/Petersburg,Αμερική / Ιντιάνα / Πετρούπολη,
America/Indiana/Tell_City,Αμερική / Ιντιάνα / Tell_City,
America/Indiana/Vevay,Αμερική / Ιντιάνα / Vevay,
America/Indiana/Vincennes,Αμερική / Ιντιάνα / Βίνσενς,
America/Indiana/Winamac,Αμερική / Ιντιάνα / Winamac,
America/Juneau,Αμερική / Juneau,
America/Kentucky/Louisville,Αμερική / Κεντάκι / Λούισβιλ,
America/Kentucky/Monticello,Αμερική / Κεντάκι / Monticello,
America/Los_Angeles,Αμερική / Los_Angeles,
America/Menominee,Αμερική / Menominee,
America/Metlakatla,Αμερική / Metlakatla,
America/New_York,Αμερική / Νέα_York,
America/Nome,Αμερική / Nome,
America/North_Dakota/Beulah,Αμερική / Βόρεια_Dakota / Beulah,
America/North_Dakota/Center,Αμερική / Βόρεια_ Ντακότα / Κέντρο,
America/North_Dakota/New_Salem,Αμερική / Βόρεια_ Ντακότα / Νέο_Salem,
America/Phoenix,Αμερική / Φοίνιξ,
America/Sitka,Αμερική / Sitka,
America/Yakutat,Αμερική / Γιακουτάτ,
Pacific/Honolulu,Ειρηνικός / Χονολουλού,
America/Montevideo,Αμερική / Μοντεβιδέο,
Asia/Samarkand,Ασία / Σάμαρκαντ,
Asia/Tashkent,Ασία / Τασκένδη,
Europe/Vatican,Ευρώπη / Βατικανό,
America/St_Vincent,Αμερική / St_Vincent,
America/Caracas,Αμερική / Καράκας,
America/Tortola,Αμερική / Τορτόλα,
America/St_Thomas,Αμερική / St_Thomas,
Asia/Ho_Chi_Minh,Ασία / Ho_Chi_Minh,
Pacific/Efate,Ειρηνικός / Εφάτη,
Pacific/Wallis,Ειρηνικός / Γουόλις,
Pacific/Apia,Ειρηνικός / Apia,
Asia/Aden,Ασία / Άντεν,
Indian/Mayotte,Ινδική / Μαγιότ,
Africa/Johannesburg,Αφρική / Γιοχάνεσμπουργκ,
Africa/Lusaka,Αφρική / Λουσάκα,
Africa/Harare,Αφρική / Χαράρε,
Company Profile,Εταιρικό Προφίλ,
Opensips Dispatcher,Opensips Dispatcher,
account_refilled,ο λογαριασμός ξαναγεμίστηκε,
create_account,Δημιουργήστε λογαριασμό,
create_sip_device,δημιουργήστε γουλιά συσκευή,
new_invoice,νέο τιμολόγιο,
low_balance,χαμηλή ισορροπία,
signup_confirmation,επιβεβαίωση εγγραφής,
new_password,νέος κωδικός πρόσβασης,
forgot_password_confirmation,ξέχασα την επιβεβαίωση κωδικού πρόσβασης,
invoice_due_reminder,υπενθύμιση τιμολογίου,
new_archive_table,νέος πίνακας αρχείων,
balance_tranfer,μεταφορά ισορροπίας,
product_purchase,αγορά προϊόντος,
product_release,κυκλοφορία προϊόντος,
product_renewal_notice,ειδοποίηση ανανέωσης προϊόντος,
product_renewed,ανανεώθηκε το προϊόν,
product_commission,προμήθεια προϊόντος,
cdrs_archive_table_create_success,ο πίνακας αρχείων cdrs δημιουργεί επιτυχία,
cdrs_archive_table_create_fail,Αποτυχία δημιουργίας πίνακα αρχείων cdrs,
reset_password,επαναφέρετε τον κωδικό πρόσβασης,
international_low_balance,διεθνές χαμηλό υπόλοιπο,
account_postcharge,προπληρωμή λογαριασμού,
ACCOUNT_INACTIVE_DELETED,Ο ΛΟΓΑΡΙΑΣΜΟΣ ΑΝΕΝΕΡΓΟΣ ΔΙΑΓΡΑΦΕΙ,
ACCOUNT_EXPIRE,ΛΗΞΗ ΛΟΓΑΡΙΑΣΜΟΥ,
ALLOTTED_TIMEOUT,ΔΙΑΧΕΙΡΙΣΜΕΝΟΣ ΧΡΟΝΟΣ,
AUTHENTICATION_FAIL,ΑΠΟΤΥΧΙΟ ΑΔΕΙΑΣ,
BEARERCAPABILITY_NOTAUTH,ΣΗΜΕΙΩΣΗ ΤΗΣ ΑΝΤΙΔΡΑΣΤΗΡΙΟΤΗΤΑΣ,
BEARERCAPABILITY_NOTAVAIL,ΙΣΧΥΟΣ ΔΥΝΑΤΟΤΗΤΑΣ NOTAVAIL,
BEARERCAPABILITY_NOTIMPL,ΕΙΔΟΠΟΙΗΣΗ ΑΝΤΙΔΡΑΣΤΗΡΙΟΤΗΤΑΣ,
CALL_REJECTED,ΑΠΟΡΡΙΨΗ ΤΗΣ ΚΛΗΣΗΣ,
CHAN_NOT_IMPLEMENTED,ΔΕΝ ΕΦΑΡΜΟΖΕΤΑΙ ΤΟ CHAN,
CHANNEL_UNACCEPTABLE,ΚΑΝΑΛΙ ΔΕΝ ΑΠΟΔΕΚΤΕΙ,
DESTINATION_OUT_OF_ORDER,ΠΡΟΟΡΙΣΜΟΣ ΑΠΟ ΤΗΝ ΠΑΡΑΓΓΕΛΙΑ,
DESTINATION_BLOCKED,Ο ΠΡΟΟΡΙΣΜΟΣ ΑΠΟΚΛΕΙΣΤΕΙ,
DID_DESTINATION_NOT_FOUND,Ο ΠΡΟΟΡΙΣΜΟΣ ΔΕΝ ΒΡΕΧΕΤΑΙ,
FACILITY_REJECTED,ΑΠΑΙΤΕΙΤΑΙ ΕΓΚΑΤΑΣΤΑΣΗ,
FACILITY_NOT_SUBSCRIBED,ΔΕΝ ΕΓΓΡΑΦΕΙ ΕΓΚΑΤΑΣΤΑΣΗ,
FACILITY_NOT_IMPLEMENTED,ΔΕΝ ΕΦΑΡΜΟΖΕΤΑΙ Η ΕΥΚΟΛΙΑ,
FRAUD_CALL_PER_ACCOUNT,ΚΛΗΣΗ ΑΠΑΤΗΣ ΑΝΑ ΛΟΓΑΡΙΑΣΜΟ,
FRAUD_CALL_PER_DESTINATION,ΚΛΗΣΗ ΑΠΑΤΗΣ ΑΝΑ ΠΡΟΟΡΙΣΜΟΣ,
FRAUD_COST_PER_ACCOUNT,ΚΟΣΤΟΣ ΑΠΑΤΗΣ ΑΝΑ ΛΟΓΑΡΙΑΣΜΟ,
FRAUD_COST_PER_DESTINATION,ΚΟΣΤΟΣ ΑΠΑΤΗΣ ΑΝΑ ΠΡΟΟΡΙΣΜΟΣ,
INVALID_NUMBER_FORMAT,ΜΟΡΦΗ ΑΡΙΘΜΟΥ ΑΡΙΘΜΟΥ,
INCOMPATIBLE_DESTINATION,ΑΣΥΜΒΑΤΟ ΠΡΟΟΡΙΣΜΟΣ,
MANAGER_REQUEST,ΑΙΤΗΣΗ ΔΙΑΧΕΙΡΙΣΤΗ,
MEDIA_TIMEOUT,ΧΡΟΝΟΣ ΜΕΣΩΝ,
NO_ROUTE_DESTINATION,ΟΧΙ ΠΡΟΟΡΙΣΜΟΣ ΔΙΑΔΡΟΜΗΣ,
NORMAL_CLEARING,ΚΑΝΟΝΙΚΟΣ ΚΑΘΑΡΙΣΜΟΣ,
NETWORK_OUT_OF_ORDER,ΔΙΚΤΥΟ ΑΠΟ ΠΑΡΑΓΓΕΛΙΑ,
NORMAL_UNSPECIFIED,ΚΑΝΟΝΙΚΟ ΑΝΕΠΙΘΥΜΗΤΟ,
NORMAL_CIRCUIT_CONGESTION,ΚΑΝΟΝΙΚΗ ΣΥΝΟΔΟΣ ΚΥΚΛΩΜΑΤΟΣ,
NORMAL_TEMPORARY_FAILURE,ΚΑΝΟΝΙΚΗ ΠΡΟΣΩΡΙΝΗ ΑΠΟΣΤΑΣΗ,
NO_SUFFICIENT_FUND,ΚΑΜΙΑ ΕΙΔΙΚΟ ΤΑΜΕΙΟ,
NO_USER_RESPONSE,ΟΧΙ ΑΠΑΝΤΗΣΗ ΧΡΗΣΤΗ,
NO_ANSWER,ΚΑΜΙΑ ΑΠΑΝΤΗΣΗ,
NUMBER_CHANGED,ΑΡΙΘΜΟΣ ΑΛΛΑΓΗΣ,
ORIGINATOR_CANCEL,ΚΑΤΑΓΩΓΗ ΚΑΤΑΓΩΓΗΣ,
ORIGNATION_RATE_NOT_FOUND,ΔΕΝ ΒΡΕΘΕΤΑΙ ΟΙ ΠΙΝΑΚΑΣ ΚΑΤΑΓΩΓΗΣ,
OUTGOING_CALL_BARRED,ΕΞΩΤΕΡΙΚΗ ΚΛΗΣΗ ΦΡΑΓΕΙ,
PROGRESS_TIMEOUT,ΠΡΟΟΔΟΣ ΧΡΟΝΟΣ,
RECOVERY_ON_TIMER_EXPIRE,ΑΝΑΚΤΗΣΗ ΓΙΑ ΛΗΞΗ ΧΡΟΝΟΥ,
RESELLER_COST_CHEAP,ΜΟΝΑΔΙΚΟ ΚΟΣΤΟΣ ΠΩΛΗΣΗΣ,
SERVICE_NOT_IMPLEMENTED,Η ΥΠΗΡΕΣΙΑ ΔΕΝ ΕΦΑΡΜΟΖΕΤΑΙ,
SERVICE_UNAVAILABLE,ΜΗ ΔΙΑΘΕΣΙΜΗ ΥΠΗΡΕΣΙΑ,
SUCCESS,ΕΠΙΤΥΧΙΑ,
SWITCH_CONGESTION,ΔΙΑΚΟΠΗ ΣΥΝΟΔΟΥ,
TERMINATION_RATE_NOT_FOUND,ΔΕΝ ΒΡΕΘΕΤΑΙ ΟΙ ΟΡΙΣΜΟΣ ΤΕΡΜΑΤΙΣΜΟΥ,
UNSPECIFIED,ΑΠΡΟΣΔΙΟΡΙΣΤΟΣ,
UNALLOCATED_NUMBER,ΑΝΑΚΛΕΙΣΤΟΣ ΑΡΙΘΜΟΣ,
USER_BUSY,ΧΡΗΣΤΗΣ ΑΠΑΣΧΟΛΗΜΕΝΟΣ,
USER_NOT_REGISTERED,Ο ΧΡΗΣΤΗΣ ΔΕΝ ΕΓΓΕΓΡΑΜΜΕΝΟΣ,
REQUESTED_CHAN_UNAVAIL,ΑΙΤΟΥΝΤΑΙ ΤΟ CHAN ΜΗ ΔΙΑΘΕΣΙΜΑ,
SUBSCRIBER_ABSENT,ΑΠΟΥΣΙΑ ΣΥΝΔΡΟΜΗΤΗ,
account_refilled,ο λογαριασμός ξαναγεμίστηκε,
create_account,Δημιουργήστε λογαριασμό,
create_sip_device,δημιουργήστε γουλιά συσκευή,
new_invoice,νέο τιμολόγιο,
low_balance,χαμηλή ισορροπία,
signup_confirmation,επιβεβαίωση εγγραφής,
new_password,νέος κωδικός πρόσβασης,
forgot_password_confirmation,ξέχασα την επιβεβαίωση κωδικού πρόσβασης,
invoice_due_reminder,υπενθύμιση τιμολογίου,
new_archive_table,νέος πίνακας αρχείων,
balance_tranfer,μεταφορά ισορροπίας,
product_purchase,αγορά προϊόντος,
product_release,κυκλοφορία προϊόντος,
product_renewal_notice,ανανέωση προϊόντος_χρήση,
product_renewed,ανανεώθηκε το προϊόν,
product_commission,προμήθεια προϊόντος,
cdrs_archive_table_create_success,ο πίνακας αρχείων cdrs δημιουργεί επιτυχία,
cdrs_archive_table_create_fail,Αποτυχία δημιουργίας πίνακα αρχείων cdrs,
reset_password,επαναφέρετε τον κωδικό πρόσβασης,
international_low_balance,διεθνές χαμηλό υπόλοιπο,
account_postcharge,προπληρωμή λογαριασμού,
Caller Id (CLI Match - If not matched then use random allocated Caller Id),"Caller Id (CLI Match - Εάν δεν ταιριάζει, χρησιμοποιήστε τυχαία εκχωρημένη Caller Id)",
DID (CLI Match - If not matched then use random allocated DID),"DID (CLI Match - Εάν δεν ταιριάζει, χρησιμοποιήστε τυχαία εκχωρημένη DID)",
ERROR:No Reords found.,ΣΦΑΛΜΑ: Δεν βρέθηκαν αρχεία.,
Sub Admin,Υποδιαχειριστής,
Create Account Range For Customer,Δημιουργία εύρους λογαριασμού για τον πελάτη,
Minimum Account Number,Ελάχιστος αριθμός λογαριασμού,
Maximum Account Number,Μέγιστος αριθμός λογαριασμού,
Create Account Range For Reseller,Δημιουργία εύρους λογαριασμού για μεταπωλητή,
Create Account Range For Provider,Δημιουργία εύρους λογαριασμού για πάροχο,
International Credits,Διεθνείς πιστώσεις,
Recharge,Επαναφορτίστε,
Basic Details,Βασικές λεπτομέρειες,
International Balance,Διεθνές υπόλοιπο,
InternationalPrefixes,Διεθνείς επιδιορθώσεις,
International Prefixes,Διεθνή προθέματα,
International Credit Limit,Διεθνές πιστωτικό όριο,
Create Local Number,Δημιουργία τοπικού αριθμού,
Local Number Import Process,Διαδικασία εισαγωγής τοπικού αριθμού,
Import Local Number,Εισαγωγή τοπικού αριθμού,
Edit Local Number,Επεξεργασία τοπικού αριθμού,
Mailchimp,Mailchimp,
Mailchimp API Key,Κλειδί API Mailchimp,
Mailchimp Audience Id,Αναγνωριστικό κοινού Mailchimp,
Support Tickets,Εισιτήρια Υποστήριξης,
Support Ticket,Εισιτήριο υποστήριξης,
Create Support Ticket,Δημιουργία εισιτηρίου υποστήριξης,
Open New Ticket,Άνοιγμα νέου εισιτηρίου,
Department,Τμήμα,
Attach more files,Επισυνάψτε περισσότερα αρχεία,
Reply,Απάντηση,
Submit,υποβάλλουν,
High,Υψηλός,
Normal,Κανονικός,
Low,Χαμηλός,
Open,Ανοιξε,
Answered,Απαντήθηκε,
Customer-Reply,Πελάτης-Απάντηση,
On-hold,Σε κράτηση,
Progress,Πρόοδος,
Ticket Number,Αριθμός εισιτηρίου,
Close Support Ticket,Κλείσιμο εισιτηρίου υποστήριξης,
Last Reply,Τελευταία απάντηση,
Ticket No,Αριθμός εισιτηρίου,
--All--,--Ολα--,
Add Department,Προσθήκη τμήματος,
Department List,Λίστα Τμημάτων,
SMTP Details,Λεπτομέρειες SMTP,
Department Additional Email Address,Πρόσθετη διεύθυνση ηλεκτρονικού ταχυδρομείου τμήματος,
Department User,Χρήστης τμήματος,
Charge Full Amount,Χρέωση πλήρους ποσού,
Based On Utilized Days,Με βάση τις χρησιμοποιούμενες ημέρες,
XML Updated Successfully!,Η XML ενημερώθηκε με επιτυχία!,
ACL Reload Successfully!,ACL Επανάληψη φόρτωσης με επιτυχία!,
ACL Management,Διαχείριση ACL,
XML,XML,
XML is Required!,Απαιτείται XML!,
Reload ACL,Φορτώστε ξανά το ACL,
Low Balance,Χαμηλό υπόλοιπο,
Current Balance,Τωρινή ισσοροπία,
Trunk Statistics,Στατιστικά στοιχεία κορμού,
Create Account Range,Δημιουργία εύρους λογαριασμού,
Recharge done successfully!,Η επαναφόρτιση ολοκληρώθηκε με επιτυχία!,
Duplicate Local number found from database,Βρέθηκε διπλότυπος τοπικός αριθμός από τη βάση δεδομένων,
Country not valid.,Η χώρα δεν είναι έγκυρη.,
Duplicate Local number found from import file.,Βρέθηκε διπλότυπος τοπικός αριθμός από το αρχείο εισαγωγής.,
Local Number Import Error,Σφάλμα εισαγωγής τοπικού αριθμού,
